date,position,regime,execution_style,curve_spread,spread_change,daily_pnl,curve_pnl,carry_pnl,holding_period_start,holding_period_end
2014-09-11,bear_steepener,high_uncertainty,pay_spread,-0.003944546565701798,0.00020481837284669346,0.036995420601084725,0.04096367456933869,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-12,bear_steepener,high_uncertainty,pay_spread,-0.0036337153294012936,0.00031083123630050447,0.058197993291846925,0.06216624726010089,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-15,bear_steepener,high_uncertainty,pay_spread,-0.0015303793212994993,0.0021033360081017943,0.4166989476521049,0.42066720162035887,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-16,bear_steepener,high_uncertainty,pay_spread,-0.0035519316567329956,-0.0020215523354334963,-0.4082787210549532,-0.40431046708669927,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-17,bear_steepener,high_uncertainty,pay_spread,-0.0036437759435254957,-9.184428679250012e-05,-0.02233711132675399,-0.018368857358500024,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-18,bear_steepener,high_uncertainty,pay_spread,-0.0038618245724326983,-0.00021804862890720256,-0.04757797974969448,-0.04360972578144051,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-19,bear_steepener,high_uncertainty,pay_spread,-0.005067740785498001,-0.0012059162130653028,-0.24515149658131452,-0.24118324261306057,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-22,bear_steepener,high_uncertainty,pay_spread,-0.0036983649341152947,0.0013693758513827065,0.26990691630828734,0.2738751702765413,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-23,bear_steepener,high_uncertainty,pay_spread,-0.0033853728664021976,0.00031299206771309707,0.058630159574365445,0.06259841354261941,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-24,bear_steepener,high_uncertainty,pay_spread,-0.002887738475446891,0.0004976343909553066,0.09555862422280735,0.09952687819106132,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-25,bear_steepener,high_uncertainty,pay_spread,-0.002133782910785295,0.0007539555646615959,0.14682285896406522,0.15079111293231917,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-26,bear_steepener,high_uncertainty,pay_spread,-0.0020441239379428017,8.965897284249347e-05,0.013963540600244725,0.017931794568498693,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-29,bear_steepener,high_uncertainty,pay_spread,-0.0005412073764332059,0.0015029165615095957,0.2966150583336652,0.30058331230191915,-0.003968253968253968,2014-08-29,2014-09-30
2014-09-30,bear_steepener,high_uncertainty,pay_spread,-0.0019003151462761853,-0.0013591077698429793,-0.2757898079368498,-0.27182155396859586,-0.003968253968253968,2014-08-29,2014-09-30
2014-10-01,bear_steepener,high_uncertainty,pay_spread,-0.0006851069918414054,0.0012152081544347798,0.239073376918702,0.24304163088695596,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-02,bear_steepener,high_uncertainty,pay_spread,-0.001333024006465483,-0.0006479170146240776,-0.13355165689306947,-0.12958340292481552,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-03,bear_steepener,high_uncertainty,pay_spread,-0.0020234191379377986,-0.0006903951314723156,-0.14204728026271707,-0.13807902629446311,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-06,bear_steepener,high_uncertainty,pay_spread,-0.005154903010587089,-0.0031314838726492905,-0.6302650284981121,-0.6262967745298581,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-07,bear_steepener,high_uncertainty,pay_spread,-0.006871019033091799,-0.00171611602250471,-0.34719145846919597,-0.343223204500942,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-08,bear_steepener,high_uncertainty,pay_spread,-0.007423475363794105,-0.0005524563307023056,-0.11445952010871509,-0.11049126614046112,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-09,bear_steepener,high_uncertainty,pay_spread,-0.007598853358510696,-0.0001753779947165912,-0.03904385291157221,-0.03507559894331824,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-10,bear_steepener,high_uncertainty,pay_spread,-0.007378057946619401,0.0002207954118912947,0.04019082841000497,0.04415908237825894,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-13,bear_steepener,high_uncertainty,pay_spread,-0.009819662204812604,-0.002441604258193203,-0.49228910560689454,-0.4883208516386406,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-14,bear_steepener,high_uncertainty,pay_spread,-0.008379776923208598,0.0014398852816040059,0.2840088023525472,0.2879770563208012,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-15,bear_steepener,high_uncertainty,pay_spread,-0.00717293752379719,0.001206839399411408,0.23739962591402763,0.2413678798822816,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-16,bear_steepener,high_uncertainty,pay_spread,-0.00774516180754059,-0.0005722242837434,-0.11841311071693396,-0.11444485674867999,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-17,bear_steepener,high_uncertainty,pay_spread,-0.008214692324906903,-0.00046953051736631224,-0.09787435744151642,-0.09390610347326245,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-20,bear_steepener,high_uncertainty,pay_spread,-0.008514262952923596,-0.0002995706280166932,-0.06388237957159261,-0.05991412560333864,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-21,bear_steepener,high_uncertainty,pay_spread,-0.005958667968618089,0.0025555949843055065,0.5071507428928473,0.5111189968611013,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-22,bear_steepener,high_uncertainty,pay_spread,-0.003868097660178413,0.0020905703084396765,0.41414580771968135,0.4181140616879353,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-23,bear_steepener,high_uncertainty,pay_spread,-0.003051213985808099,0.000816883674370314,0.15940848090580884,0.1633767348740628,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-24,bear_steepener,high_uncertainty,pay_spread,-0.0029497654196786044,0.00010144856612949449,0.01632145925764493,0.020289713225898898,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-27,bear_steepener,high_uncertainty,pay_spread,0.001180148174870499,0.004129913594549103,0.8220144649415667,0.8259827189098207,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-28,bear_steepener,high_uncertainty,pay_spread,-0.00034943904880570253,-0.0015295872236762015,-0.30988569870349425,-0.3059174447352403,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-29,bear_steepener,high_uncertainty,pay_spread,0.0023624692249611112,0.0027119082737668138,0.5384134007851088,0.5423816547533628,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-30,bear_steepener,high_uncertainty,pay_spread,-0.001609856965895315,-0.003972326190856426,-0.7984334921395392,-0.7944652381712852,-0.003968253968253968,2014-09-30,2014-10-31
2014-10-31,bear_steepener,high_uncertainty,pay_spread,-0.006791448236110886,-0.005181591270215571,-1.0402865080113681,-1.0363182540431142,-0.003968253968253968,2014-09-30,2014-10-31
2014-11-03,bear_steepener,high_uncertainty,pay_spread,-0.004678336557586191,0.0021131116785246956,0.41865408173668517,0.4226223357049391,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-04,bear_steepener,high_uncertainty,pay_spread,-0.0045190098331238104,0.00015932672446238028,0.027897090924222087,0.031865344892476055,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-05,bear_steepener,high_uncertainty,pay_spread,-0.005018835110459807,-0.0004998252773359968,-0.10393330943545333,-0.09996505546719936,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-06,bear_steepener,high_uncertainty,pay_spread,-0.003371177259742897,0.0016476578507169104,0.3255633161751281,0.3295315701433821,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-07,bear_steepener,high_uncertainty,pay_spread,-0.0029554445246275096,0.0004157327351153872,0.07917829305482348,0.08314654702307744,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-10,bear_steepener,high_uncertainty,pay_spread,-0.002915730259911903,3.9714264715606795e-05,0.003974598974867391,0.007942852943121359,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-11,bear_steepener,high_uncertainty,pay_spread,-0.0029386687045553916,-2.293844464348882e-05,-0.008555942896951732,-0.004587688928697764,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-12,bear_steepener,high_uncertainty,pay_spread,-0.002209588851706412,0.0007290798528489795,0.14184771660154194,0.1458159705697959,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-13,bear_steepener,high_uncertainty,pay_spread,-0.0030784302677830944,-0.0008688414160766822,-0.1777365371835904,-0.17376828321533644,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-14,bear_steepener,high_uncertainty,pay_spread,-0.0022571344470478927,0.0008212958207352017,0.16029091017878638,0.16425916414704034,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-17,bear_steepener,high_uncertainty,pay_spread,-0.0019950239956366134,0.0002621104514112793,0.048453836314001894,0.05242209028225586,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-18,bear_steepener,high_uncertainty,pay_spread,-0.00244777759913542,-0.00045275360349880667,-0.0945189746680153,-0.09055072069976133,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-19,bear_steepener,high_uncertainty,pay_spread,-0.0029066640773758035,-0.0004588864782403834,-0.09574554961633065,-0.09177729564807668,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-21,bear_steepener,high_uncertainty,pay_spread,-0.0066573761019456945,-0.003750712024569891,-0.7541106588822322,-0.7501424049139782,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-24,bear_steepener,high_uncertainty,pay_spread,-0.0068712016567477885,-0.00021382555480209398,-0.04673336492867276,-0.042765110960418795,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-25,bear_steepener,high_uncertainty,pay_spread,-0.007414410426022103,-0.0005432087692743143,-0.11261000782311682,-0.10864175385486285,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-26,bear_steepener,high_uncertainty,pay_spread,-0.008525367663599195,-0.0011109572375770926,-0.22615970148367248,-0.22219144751541853,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-27,bear_steepener,high_uncertainty,pay_spread,-0.007841175016344501,0.0006841926472546944,0.13287027548268493,0.13683852945093888,-0.003968253968253968,2014-10-31,2014-11-28
2014-11-28,bear_steepener,high_uncertainty,pay_spread,-0.01052817498221259,-0.0026869999658680893,-0.5413682471418718,-0.5373999931736179,-0.003968253968253968,2014-10-31,2014-11-28
2014-12-01,bear_steepener,high_uncertainty,pay_spread,-0.010070561479215409,0.0004576135029971812,0.08755444663118227,0.09152270059943624,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-02,bear_steepener,high_uncertainty,pay_spread,-0.009825073793244599,0.0002454876859708105,0.04512928322590813,0.0490975371941621,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-03,bear_steepener,high_uncertainty,pay_spread,-0.010289235502660296,-0.00046416170941569745,-0.09680059585139346,-0.09283234188313949,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-04,bear_steepener,high_uncertainty,pay_spread,-0.005219860036316998,0.005069375466343298,1.0099068393004056,1.0138750932686595,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-05,bear_steepener,high_uncertainty,pay_spread,-0.004642559133306995,0.0005773009030100029,0.11149192663374662,0.11546018060200058,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-08,bear_steepener,high_uncertainty,pay_spread,-0.0051677861747622955,-0.0005252270414553006,-0.1090136622593141,-0.10504540829106013,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-09,bear_steepener,high_uncertainty,pay_spread,-0.005263262112151584,-9.547593738928883e-05,-0.023063441446111735,-0.019095187477857767,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-10,bear_steepener,high_uncertainty,pay_spread,-0.004758021059498713,0.0005052410526528717,0.09707995656232037,0.10104821053057433,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-11,bear_steepener,high_uncertainty,pay_spread,-0.0019516914294128995,0.002806329630085813,0.5572976720489087,0.5612659260171626,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-12,bear_steepener,high_uncertainty,pay_spread,-0.0028405853702579975,-0.000888893940845098,-0.18174704213727355,-0.1777787881690196,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-15,bear_steepener,high_uncertainty,pay_spread,-0.0018059071837303875,0.00103467818652761,0.20296738333726805,0.206935637305522,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-16,bear_steepener,high_uncertainty,pay_spread,-0.002920861221521298,-0.0011149540377909106,-0.22695906152643608,-0.22299080755818212,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-17,bear_steepener,high_uncertainty,pay_spread,-0.004682134990021181,-0.0017612737684998825,-0.35622300766823045,-0.3522547536999765,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-18,bear_steepener,high_uncertainty,pay_spread,-0.005669832014330911,-0.0009876970243097305,-0.20150765883020005,-0.1975394048619461,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-19,bear_steepener,high_uncertainty,pay_spread,-0.006890795039233982,-0.0012209630249030712,-0.2481608589488682,-0.24419260498061424,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-22,bear_steepener,high_uncertainty,pay_spread,-0.007247177164500809,-0.000356382125266827,-0.07524467902161937,-0.0712764250533654,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-23,bear_steepener,high_uncertainty,pay_spread,-0.006956294611064784,0.0002908825534360254,0.05420825671895112,0.058176510687205085,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-26,bear_steepener,high_uncertainty,pay_spread,-0.007840332058169905,-0.000884037447105121,-0.18077574338927815,-0.1768074894210242,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-29,bear_steepener,high_uncertainty,pay_spread,-0.007492547092776483,0.00034778496539342174,0.06558873911043038,0.06955699307868435,-0.003968253968253968,2014-11-28,2014-12-29
2014-12-30,bear_steepener,high_uncertainty,pay_spread,-0.009830512024070495,-0.002337964931294012,-0.47156124022705637,-0.4675929862588024,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-02,bear_steepener,high_uncertainty,pay_spread,-0.0077332378721594874,0.0020972741519110077,0.4154865764139476,0.41945483038220155,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-05,bear_steepener,high_uncertainty,pay_spread,-0.008381080702191096,-0.0006478428300316086,-0.13353681997457567,-0.12956856600632172,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-06,bear_steepener,high_uncertainty,pay_spread,-0.008335074178761392,4.600652342970357e-05,0.005233050717686746,0.009201304685940714,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-07,bear_steepener,high_uncertainty,pay_spread,-0.005369339855962191,0.0029657343227992017,0.5891786105915864,0.5931468645598403,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-08,bear_steepener,high_uncertainty,pay_spread,-0.0041993602229445925,0.0011699796330175982,0.2300276726352657,0.23399592660351964,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-09,bear_steepener,high_uncertainty,pay_spread,-0.005772340718457697,-0.0015729804955131044,-0.31856435307087483,-0.3145960991026209,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-12,bear_steepener,high_uncertainty,pay_spread,-0.005426374031493,0.00034596668696469657,0.06522508342468535,0.06919333739293931,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-13,bear_steepener,high_uncertainty,pay_spread,-0.004967496748963088,0.00045887728252991256,0.08780720253772854,0.09177545650598251,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-14,bear_steepener,high_uncertainty,pay_spread,-0.0040577813636895055,0.0009097153852735823,0.1779748230864625,0.18194307705471646,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-15,bear_steepener,high_uncertainty,pay_spread,-0.005330312811380203,-0.0012725314476906974,-0.25847454350639343,-0.2545062895381395,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-16,bear_steepener,high_uncertainty,pay_spread,-0.004960331554832997,0.0003699812565472055,0.07002799734118713,0.0739962513094411,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-19,bear_steepener,high_uncertainty,pay_spread,-0.0049820798060210975,-2.1748251188100087e-05,-0.008317904205873985,-0.0043496502376200175,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-20,bear_steepener,high_uncertainty,pay_spread,-0.006308411014765508,-0.0013263312087444107,-0.2692344957171361,-0.26526624174888214,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-21,bear_steepener,high_uncertainty,pay_spread,-0.008853188329054601,-0.002544777314289093,-0.5129237168260725,-0.5089554628578186,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-22,bear_steepener,high_uncertainty,pay_spread,-0.008387036537931505,0.00046615179112309557,0.08926210425636515,0.09323035822461911,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-23,bear_steepener,high_uncertainty,pay_spread,-0.010349027033582009,-0.0019619904956505035,-0.39636635309835466,-0.3923980991301007,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-26,bear_steepener,high_uncertainty,pay_spread,-0.010315105936229585,3.392109735242399e-05,0.00281596550223083,0.006784219470484798,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-27,bear_steepener,high_uncertainty,pay_spread,-0.009600772631488605,0.00071433330474098,0.13889840697994205,0.142866660948196,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-28,bear_steepener,high_uncertainty,pay_spread,-0.009471166455623695,0.0001296061758649103,0.021952981204728092,0.02592123517298206,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-29,bear_steepener,high_uncertainty,pay_spread,-0.008505613104712692,0.0009655533509110026,0.18914241621394656,0.19311067018220052,-0.003968253968253968,2014-12-29,2015-01-30
2015-01-30,bear_steepener,high_uncertainty,pay_spread,-0.008636598355878211,-0.00013098525116551907,-0.03016530420135778,-0.026197050233103814,-0.003968253968253968,2014-12-29,2015-01-30
2015-02-02,bear_steepener,high_uncertainty,pay_spread,-0.009026724800866692,-0.00039012644498848115,-0.0819935429659502,-0.07802528899769623,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-03,bear_steepener,high_uncertainty,pay_spread,-0.0079557421804142,0.001070982620452493,0.21022827012224465,0.2141965240904986,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-04,bear_steepener,high_uncertainty,pay_spread,-0.008194135662247998,-0.0002383934818337985,-0.05164695033501367,-0.0476786963667597,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-05,bear_steepener,high_uncertainty,pay_spread,-0.007996020293655995,0.00019811536859200285,0.0356548197501466,0.03962307371840057,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-06,bear_steepener,high_uncertainty,pay_spread,-0.006856043493850508,0.0011399767998054866,0.22402710599284337,0.22799535996109732,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-09,bear_steepener,high_uncertainty,pay_spread,-0.004313243134010714,0.0025428003598397947,0.504591817999705,0.5085600719679589,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-10,bear_steepener,high_uncertainty,pay_spread,-0.005291570017916608,-0.0009783268839058945,-0.19963363074943286,-0.1956653767811789,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-11,bear_steepener,high_uncertainty,pay_spread,-0.009829800644916703,-0.004538230627000095,-0.9116143793682729,-0.907646125400019,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-12,bear_steepener,high_uncertainty,pay_spread,-0.009417251216541606,0.00041254942837509745,0.07854163170676552,0.08250988567501949,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-13,bear_steepener,high_uncertainty,pay_spread,-0.009198745621464013,0.00021850559507759215,0.03973286504726446,0.04370111901551843,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-18,bear_steepener,high_uncertainty,pay_spread,-0.00734322603717219,0.0018555195842918232,0.3671356628901107,0.37110391685836464,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-19,bear_steepener,high_uncertainty,pay_spread,-0.006992025942672397,0.00035120009449979284,0.0662717649317046,0.07024001889995857,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-20,bear_steepener,high_uncertainty,pay_spread,-0.006988873301427001,3.1526412453963815e-06,-0.0033377257191746917,0.0006305282490792763,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-23,bear_steepener,high_uncertainty,pay_spread,-0.0078691011250345,-0.000880227823607499,-0.18001381868975375,-0.1760455647214998,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-24,bear_steepener,high_uncertainty,pay_spread,-0.0069188049174400135,0.0009502962075944865,0.18609098755064335,0.1900592415188973,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-25,bear_steepener,high_uncertainty,pay_spread,-0.006707826320157595,0.00021097859728241852,0.03822746548822974,0.042195719456483705,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-26,bear_steepener,high_uncertainty,pay_spread,-0.006760140724132002,-5.231440397440723e-05,-0.014431134763135414,-0.010462880794881446,-0.003968253968253968,2015-01-30,2015-02-27
2015-02-27,bear_steepener,high_uncertainty,pay_spread,-0.007787316362877189,-0.001027175638745187,-0.20940338171729134,-0.20543512774903738,-0.003968253968253968,2015-01-30,2015-02-27
2015-03-02,bear_steepener,high_uncertainty,pay_spread,-0.0073953093924322005,0.00039200697044498856,0.07443314012074374,0.07840139408899771,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-03,bear_steepener,high_uncertainty,pay_spread,-0.007101136506594705,0.0002941728858374959,0.05486632319924521,0.05883457716749918,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-04,bear_steepener,high_uncertainty,pay_spread,-0.00822496059178189,-0.0011238240851871861,-0.22873307100569118,-0.22476481703743723,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-05,bear_steepener,high_uncertainty,pay_spread,-0.008472407600160603,-0.00024744700837871225,-0.05345765564399642,-0.04948940167574245,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-06,bear_steepener,high_uncertainty,pay_spread,-0.010058757185010314,-0.0015863495848497111,-0.3212381709381962,-0.3172699169699422,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-09,bear_steepener,high_uncertainty,pay_spread,-0.01058766395263519,-0.000528906767624876,-0.10974960749322916,-0.1057813535249752,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-10,bear_steepener,high_uncertainty,pay_spread,-0.010578565820020619,9.098132614571153e-06,-0.0021486274453397375,0.0018196265229142305,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-11,bear_steepener,high_uncertainty,pay_spread,-0.008041080922136512,0.002537484897884107,0.5035287256085674,0.5074969795768214,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-12,bear_steepener,high_uncertainty,pay_spread,-0.009596342361746002,-0.00155526143960949,-0.31502054189015194,-0.311052287921898,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-13,bear_steepener,high_uncertainty,pay_spread,-0.009366464749000214,0.000229877612745788,0.04200726858090363,0.0459755225491576,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-16,bear_steepener,high_uncertainty,pay_spread,-0.00912185900171858,0.0002446057472816343,0.044952895488072894,0.04892114945632686,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-17,bear_steepener,high_uncertainty,pay_spread,-0.009387038057605518,-0.00026517905588693824,-0.057004065145641616,-0.05303581117738765,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-18,bear_steepener,high_uncertainty,pay_spread,-0.00960971590068782,-0.00022267784308230287,-0.04850382258471454,-0.044535568616460575,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-19,bear_steepener,high_uncertainty,pay_spread,-0.007727166735026103,0.0018825491656617177,0.3725415791640896,0.37650983313234354,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-20,bear_steepener,high_uncertainty,pay_spread,-0.0070931283246181975,0.0006340384104079055,0.12283942811332714,0.1268076820815811,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-23,bear_steepener,high_uncertainty,pay_spread,-0.0076619288921898066,-0.000568800567571609,-0.11772836748257577,-0.1137601135143218,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-24,bear_steepener,high_uncertainty,pay_spread,-0.007371622969216007,0.0002903059229737992,0.05409293062650587,0.05806118459475984,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-25,bear_steepener,high_uncertainty,pay_spread,-0.006659204379388217,0.0007124185898277902,0.13851546399730408,0.14248371796555803,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-26,bear_steepener,high_uncertainty,pay_spread,-0.007228303531241487,-0.0005690991518532695,-0.11778808433890788,-0.11381983037065391,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-27,bear_steepener,high_uncertainty,pay_spread,-0.0072342253775797005,-5.921846338213799e-06,-0.005152623235896728,-0.0011843692676427597,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-30,bear_steepener,high_uncertainty,pay_spread,-0.0067507928469236755,0.000483432530656025,0.09271825216295103,0.096686506131205,-0.003968253968253968,2015-02-27,2015-03-31
2015-03-31,bear_steepener,high_uncertainty,pay_spread,-0.006824029128629006,-7.323628170533003e-05,-0.018615510309319974,-0.014647256341066006,-0.003968253968253968,2015-02-27,2015-03-31
2015-04-01,bear_steepener,high_uncertainty,pay_spread,-0.006822360792498899,1.668336130106196e-06,-0.003634586742232729,0.0003336672260212392,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-02,bear_steepener,high_uncertainty,pay_spread,-0.006064348861188701,0.0007580119313101985,0.14763413229378575,0.1516023862620397,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-06,bear_steepener,high_uncertainty,pay_spread,-0.005962788512892114,0.00010156034829658656,0.016343815691063343,0.02031206965931731,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-07,bear_steepener,high_uncertainty,pay_spread,-0.005551197317672202,0.0004115911952199125,0.07834998507572853,0.0823182390439825,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-08,bear_steepener,high_uncertainty,pay_spread,-0.005747390493530319,-0.00019619317585811702,-0.04320688913987737,-0.039238635171623404,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-09,bear_steepener,high_uncertainty,pay_spread,-0.0062078329738042,-0.00046044248027388157,-0.09605675002303028,-0.09208849605477631,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-10,bear_steepener,high_uncertainty,pay_spread,-0.007185698543432706,-0.0009778655696285055,-0.19954136789395505,-0.1955731139257011,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-13,bear_steepener,high_uncertainty,pay_spread,-0.0068137381235375966,0.0003719604198951093,0.0704238300107679,0.07439208397902186,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-14,bear_steepener,high_uncertainty,pay_spread,-0.007315903669235804,-0.0005021655456982077,-0.10440136310789551,-0.10043310913964154,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-15,bear_steepener,high_uncertainty,pay_spread,-0.007597434766644498,-0.00028153109740869375,-0.06027447344999272,-0.05630621948173875,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-16,bear_steepener,high_uncertainty,pay_spread,-0.006428040041983399,0.0011693947246610992,0.22991069096396588,0.23387894493221983,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-17,bear_steepener,high_uncertainty,pay_spread,-0.007686805931240298,-0.0012587658892568993,-0.2557214318196338,-0.25175317785137985,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-20,bear_steepener,high_uncertainty,pay_spread,-0.009216146242651713,-0.0015293403114114146,-0.30983631625053687,-0.3058680622822829,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-22,bear_steepener,high_uncertainty,pay_spread,-0.010226271871483783,-0.0010101256288320704,-0.20599337973466803,-0.20202512576641407,-0.003968253968253968,2015-03-31,2015-04-30
2015-04-23,bear_steepener,high_uncertainty,pay_spread,-0.010018827263116786,0.00020744460836699674,0.03752066770514538,0.04148892167339935,-0.003968253968253968,2015-03-31,2015-04-30
